impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,parcial_id,parcial_desc,subparcial_id,subparcial_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,prestamo_externo_id,prestamo_externo_desc,codigo_bapin_id,codigo_bapin_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,1,Personal permanente,1,Retribución del cargo,0,Retribución del cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,3.23780717,3.23741725,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,1,Personal permanente,3,Retribuciones que no hacen al cargo,0,Retribuciones que no hacen al cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.85468918,0.85464312,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,1,Personal permanente,6,Contribuciones patronales,0,Contribuciones patronales,21212000,Contribuciones patronales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.73357123,0.73301019,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,2,Personal temporario,1,Retribuciones del cargo,0,Retribuciones del cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,1.90847305,1.90601768,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,2,Personal temporario,2,Retribuciones que no hacen al cargo,0,Retribuciones que no hacen al cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.36032258,0.36106269,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,2,Personal temporario,5,Contribuciones patronales,0,Contribuciones patronales,21212000,Contribuciones patronales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.38704611,0.38472803,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,4,Asignaciones familiares,0,Asignaciones familiares,0,Asignaciones familiares,21213000,Prestaciones sociales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.09752147,0.09752147,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,5,Asistencia social al personal,0,Asistencia social al personal,0,Asistencia social al personal,21213000,Prestaciones sociales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.01467934,0.01467934,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,1,Productos Alimenticios Agropecuarios y Forestales,1,Alimentos para personas,0,Alimentos para personas,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.01682976,0.02649024,0.05410872,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,1,Productos Alimenticios Agropecuarios y Forestales,5,"Madera, corcho y sus manufacturas",0,"Madera, corcho y sus manufacturas",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0006964,0.0006964,0.0004164,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,2,Textiles y vestuario,2,Prendas de vestir,0,Prendas de vestir,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00032,0,0.00063705,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,2,Textiles y vestuario,3,Confecciones textiles,0,Confecciones textiles,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0000156,0.0000156,0.0000866,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",1,Papel de escritorio y cartón,0,Papel de escritorio y cartón,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00072706,0.00072706,0.00060066,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",2,Papel para computación,0,Papel para computación,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00108732,0.00108732,0.00098938,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",3,Productos de artes gráficas,0,Productos de artes gráficas,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0,0.0796303,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",4,Productos de papel y cartón,0,Productos de papel y cartón,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00056962,0.003993,0.0047742,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",5,"Libros, revistas y periódicos",0,"Libros, revistas y periódicos",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0021768,0.012972,0.0422473,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,4,Productos de cuero y caucho,3,Artículos de caucho,0,Artículos de caucho,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00002,0.00002,0.00002,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,4,Productos de cuero y caucho,4,Cubiertas y cámaras de aire,0,Cubiertas y cámaras de aire,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.000091,0.000091,0.000091,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",1,Compuestos químicos,0,Compuestos químicos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0,0.000095,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",2,Productos farmacéuticos y medicinales,0,Productos farmacéuticos y medicinales,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00037238,0.00037238,0.00069028,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",4,"Insecticidas, fumigantes y otros",0,"Insecticidas, fumigantes y otros",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.0002772,0.00130644,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",5,"Tintas, pinturas y colorantes",0,"Tintas, pinturas y colorantes",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00059219,0.00070379,0.00577174,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",6,Combustibles y lubricantes,0,Combustibles y lubricantes,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0030751,0.0030751,0.00628308,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",8,Productos de material plástico,0,Productos de material plástico,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00033118,0.00033118,0.00019675,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,6,Productos de minerales no metálicos,4,"Productos de Cemento, Asbesto y Yeso",0,"Productos de Cemento, Asbesto y Yeso",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0002874,0.0002874,0.0002874,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,1,Productos ferrosos,0,Productos ferrosos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00110133,0.00136053,0.00120125,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,2,Productos no ferrosos,0,Productos no ferrosos,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00102484,0.00102484,0.000285,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,4,Estructuras metálicas acabadas,0,Estructuras metálicas acabadas,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0000148,0.0000148,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,SENADO DE LA NACION,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,5,Herramientas menores,0,Herramientas menores,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00091804,0.00082059,0.00087519,2020-07-03 00:00:00
