ejercicio_presupuestario,servicio_id,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,ultima_actualizacion_fecha
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,1,Despliegue Interior,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,2,Prevencion y Conjuracion del Narcotrafico,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,3,Seguridad en el Transporte,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,4,Analisis Pericial,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,6,Inteligencia Criminal Operativa,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,7,Investigacion de Delitos Complejos,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,8,Mantenimiento del Orden Publico,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,9,"Cooperacion, Busqueda y Salvamento Aeronautico Federal",0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,10,Proteccion de Estado,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,28,Seguridad Federal,0,Seguridad Federal,0,Seguridad Federal,11,Prestacion del Servicio de Policia Adicional,0,Seguridad Federal,2024-07-01 00:00:00
2023,326,30,Servicio de Bomberos,0,Servicio de Bomberos,0,Servicio de Bomberos,1,Asistencia de Bomberos en Siniestros,0,Servicio de Bomberos,2024-07-01 00:00:00
2023,326,31,Servicios de Informatica y Comunicaciones,0,Servicios de Informatica y Comunicaciones,0,Servicios de Informatica y Comunicaciones,1,Comunicaciones e Informatica,0,Servicios de Informatica y Comunicaciones,2024-07-01 00:00:00
2023,327,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,1,Conduccion Superior,0,Actividades Centrales,2024-07-01 00:00:00
2023,327,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,3,Planificacion del Transporte,0,Actividades Centrales,2024-07-01 00:00:00
2023,327,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,6,Acciones para la Equidad de Genero (PPG),0,Actividades Centrales,2024-07-01 00:00:00
2023,327,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,7,Coordinacion de Gabinete,0,Actividades Centrales,2024-07-01 00:00:00
2023,327,4,Actividades Comunes a los Programas 69 y 91,0,Actividades Comunes a los Programas 69 y 91,0,Actividades Comunes a los Programas 69 y 91,1,Gestion de Transporte,0,Actividades Comunes a los Programas 69 y 91,2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,0,Infraestructura de Transporte,1,Modernizacion del Transporte Ferroviario de Pasajeros en Buenos Aires – Linea Mitre (BIRF N°9232),0,Infraestructura de Transporte,2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,4,Renovacion Integral del Ramal M FFCC Belgrano Sur - Tramo Tapiales - Marinos del Crucero General Belgrano (CAF 11175),0,Renovacion Integral del Ramal M FFCC Belgrano Sur - Tramo Tapiales - Marinos del Crucero General Belgrano (CAF 11175),51,Renovacion Integral del Ramal M FFCC Belgrano Sur - Tramo Tapiales - Marinos del Crucero General Belgrano (CAF 11175),2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,16,Mejora Integral del Ferrocarril General Roca - Ramal Constitucion - La Plata (BID N°2982/OC-AR - BID N°5320/OC-AR),0,Mejora Integral del Ferrocarril General Roca - Ramal Constitucion - La Plata (BID N°2982/OC-AR - BID N°5320/OC-AR),53,Señalamiento y Telecomunicaciones (BID N°2982/OC-AR - BID N°5320/OC-AR),2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,16,Mejora Integral del Ferrocarril General Roca - Ramal Constitucion - La Plata (BID N°2982/OC-AR - BID N°5320/OC-AR),0,Mejora Integral del Ferrocarril General Roca - Ramal Constitucion - La Plata (BID N°2982/OC-AR - BID N°5320/OC-AR),57,"Renovacion, Mejoramiento de Vias y Aparatos de Vias (BID N°2982/OC-AR - BID N°5320/OC-AR)",2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,21,Programa de Conectividad Urbana - Cruces a Distinto Nivel en el Area Metropolitana de Buenos Aires (CAF S/N),0,Programa de Conectividad Urbana - Cruces a Distinto Nivel en el Area Metropolitana de Buenos Aires (CAF S/N),51,Programa de Conectividad Urbana - Cruces a Distinto Nivel en el Area Metropolitana de Buenos Aires (CAF S/N),2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",1,Infraestructura de Transporte,37,"Elevacion de Viaducto, Prolongacion de Tendido Ferroviario y Construccion Nueva Estacion Terminal Constitucion - Belgrano Sur (C",0,"Elevacion de Viaducto, Prolongacion de Tendido Ferroviario y Construccion Nueva Estacion Terminal Constitucion - Belgrano Sur (C",51,"Elevacion de Viaducto, Prolongacion de Tendido Ferroviario y Construccion Nueva Estacion Terminal Constitucion - Belgrano Sur (C",2024-07-01 00:00:00
2023,327,67,"Ejecucion de Planes, Programas y Proyectos para el Mejoramiento del Transporte",3,Infraestructura de Transporte Aereo,0,Infraestructura de Transporte Aereo,1,Modernizacion del Sistema de Vigilancia de Transito Aereo (CAF N° 11585),0,Infraestructura de Transporte Aereo,2024-07-01 00:00:00
2023,327,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,1,Conduccion y Administracion,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,2024-07-01 00:00:00
2023,327,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,16,Renovacion Integral de Terminales de Buses de Larga y Media Distancia,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,2024-07-01 00:00:00
2023,327,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,18,Implementacion del Regimen de Compensacion del Transporte Automotor,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,2024-07-01 00:00:00
2023,327,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,19,Fondo de Compensacion al Transporte Publico de Pasajeros por Automotor Urbano y Suburbano del Interior,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,2024-07-01 00:00:00
2023,327,68,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,20,Ordenamiento del Transporte Masivo,0,Formulacion y Ejecucion de Politicas de Movilidad Integral de Transporte,2024-07-01 00:00:00
2023,327,69,Formulacion y Ejecucion de Politicas de Gestion de Transporte,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,1,Formulacion y Ejecucion de Politicas de Transporte Automotor,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,2024-07-01 00:00:00
2023,327,69,Formulacion y Ejecucion de Politicas de Gestion de Transporte,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,2,Formulacion y Ejecucion de Politicas de Transporte Ferroviario,0,Formulacion y Ejecucion de Politicas de Gestion de Transporte,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Conduccion y Coordinacion,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,11,"Gestion, Fiscalizacion y Control de Politicas, Planes y Programas en Puertos, Vias Navegables, Delegaciones Regionales, Concesio",0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,12,"Formulacion de Politicas, Planes y Programas de Actividades Portuarias, Transporte Fluvial y Maritimo y a la Marina Mercante",0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,13,Logistica y Operaciones,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,14,Politicas en Materia de Manejo de las Vias Navegables,0,Coordinacion de Politicas de Transporte Fluvial y Maritimo,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Infraestructura de transporte fluvial y maritimo,17,Reparacion de los Frentes del Atraque en la Isla Demarchi y Sistemas de Conexiones - Delegacion Rio de la Plata,0,Reparacion de los Frentes del Atraque en la Isla Demarchi y Sistemas de Conexiones - Delegacion Rio de la Plata,51,Reparacion de los Frentes del Atraque en la Isla Demarchi y Sistemas de Conexiones - Delegacion Rio de la Plata,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Infraestructura de transporte fluvial y maritimo,18,Reparacion de Infraestructura en Delegacion Rosario de la Direccion Nacional de Control de Puertos y Vias Navegables,0,Reparacion de Infraestructura en Delegacion Rosario de la Direccion Nacional de Control de Puertos y Vias Navegables,51,Reparacion de Infraestructura en Delegacion Rosario de la Direccion Nacional de Control de Puertos y Vias Navegables,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Infraestructura de transporte fluvial y maritimo,19,Reparacion de Infraestructura en Delegacion Parana de la Direccion Nacional de Control de Puertos y Vias Navegables,0,Reparacion de Infraestructura en Delegacion Parana de la Direccion Nacional de Control de Puertos y Vias Navegables,51,Reparacion de Infraestructura en Delegacion Parana de la Direccion Nacional de Control de Puertos y Vias Navegables,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Infraestructura de transporte fluvial y maritimo,20,Reparacion de Infraestructura en Delegacion Corrientes de la Direccion Nacional de Control de Puertos y Vias Navegables,0,Reparacion de Infraestructura en Delegacion Corrientes de la Direccion Nacional de Control de Puertos y Vias Navegables,51,Reparacion de Infraestructura en Delegacion Corrientes de la Direccion Nacional de Control de Puertos y Vias Navegables,2024-07-01 00:00:00
2023,327,91,Coordinacion de Politicas de Transporte Fluvial y Maritimo,1,Infraestructura de transporte fluvial y maritimo,21,Reparacion de Infraestructura en Delegacion Concepcion del Uruguay,0,Reparacion de Infraestructura en Delegacion Concepcion del Uruguay,51,Reparacion de Infraestructura en Delegacion Concepcion del Uruguay,2024-07-01 00:00:00
2023,328,4,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,1,Conduccion Superior,0,Actividad Comun de la Secretaria de Energia,2024-07-01 00:00:00
2023,328,4,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,2,Coordinacion de Asuntos Administrativos,0,Actividad Comun de la Secretaria de Energia,2024-07-01 00:00:00
2023,328,4,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,11,Planeamiento Estrategico de la Energia,0,Actividad Comun de la Secretaria de Energia,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,0,Formulacion y Ejecucion de Politica de Hidrocarburos,0,Formulacion y Ejecucion de Politica de Hidrocarburos,1,Direccion y Coordinacion Superior,0,Formulacion y Ejecucion de Politica de Hidrocarburos,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,0,Formulacion y Ejecucion de Politica de Hidrocarburos,0,Formulacion y Ejecucion de Politica de Hidrocarburos,40,Evaluacion y Promocion de Infraestructura Hidrocarburifera,0,Formulacion y Ejecucion de Politica de Hidrocarburos,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,1,Subsidios a la Oferta de Hidrocarburos,0,Subsidios a la Oferta de Hidrocarburos,45,Estimulo a la Produccion de Gas Natural (Nuevo Esquema 2020 - 2024),0,Subsidios a la Oferta de Hidrocarburos,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,2,Subsidios a la Demanda de Hidrocarburos,0,Subsidios a la Demanda de Hidrocarburos,42,Apoyo Financiero a Empresas Distribuidoras de Gas (Resolucion N° 508/2017 MINEM),0,Subsidios a la Demanda de Hidrocarburos,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,2,Subsidios a la Demanda de Hidrocarburos,0,Subsidios a la Demanda de Hidrocarburos,44,Acciones Destinadas  a Garantizar Condiciones de Abastecimiento de Gas Propano Indiluido para Redes de Distrib. (Decreto 934/03),0,Subsidios a la Demanda de Hidrocarburos,2024-07-01 00:00:00
2023,328,73,Formulacion y Ejecucion de Politica de Hidrocarburos,2,Subsidios a la Demanda de Hidrocarburos,0,Subsidios a la Demanda de Hidrocarburos,48,"Asistencia Economica Transitoria a Empresas Productoras, Fraccionadoras y Distribuidoras de GLP (Resolucion N°809/2021)",0,Subsidios a la Demanda de Hidrocarburos,2024-07-01 00:00:00
2023,328,74,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,1,Direccion y Coordinacion Superior,0,Formulacion y Ejecucion de la Politica de Energia Electrica,2024-07-01 00:00:00
2023,328,74,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,40,Evaluacion y Promocion de Infraestructura Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,2024-07-01 00:00:00
2023,328,74,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,41,Sustentabilidad del Mercado Electrico,0,Formulacion y Ejecucion de la Politica de Energia Electrica,2024-07-01 00:00:00
2023,328,74,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,43,Proyecto de Energias Renovables en Mercados Rurales (BIRF N° 8484),0,Formulacion y Ejecucion de la Politica de Energia Electrica,2024-07-01 00:00:00
2023,328,74,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,0,Formulacion y Ejecucion de la Politica de Energia Electrica,45,Desarrollo de Iniciativas de Promocion de Energias Renovables,0,Formulacion y Ejecucion de la Politica de Energia Electrica,2024-07-01 00:00:00
2023,328,75,Acciones para el Uso Racional y Eficiente de la Energia,0,Acciones para el Uso Racional y Eficiente de la Energia,0,Acciones para el Uso Racional y Eficiente de la Energia,1,Direccion y Coordinacion Superior,0,Acciones para el Uso Racional y Eficiente de la Energia,2024-07-01 00:00:00
2023,328,75,Acciones para el Uso Racional y Eficiente de la Energia,0,Acciones para el Uso Racional y Eficiente de la Energia,0,Acciones para el Uso Racional y Eficiente de la Energia,42,Acciones de Eficiencia Energetica en Alumbrado Publico- PLAE,0,Acciones para el Uso Racional y Eficiente de la Energia,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,1,Conduccion Politica y Direccion Estrategica,0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,2,Conduccion de los Servicios de Apoyo,0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,6,"Coordinacion de Acciones de Apoyo a la Gestion, Monitoreo y Evaluacion Institucional (BID N°3455/OC - AR - PROMEDU IV)",0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,9,"Coordinacion de Acciones de Apoyo a la Gestion, Monitoreo y Evaluacion Institucional - PRINI I (BID 4229/OC-AR)",0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,11,Coordinacion del Programa para la Mejora de la Inclusion Educativa (BIRF Nº 8999-AR),0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,12,Coordinacion de Acciones de Apoyo a la Gestion  CAF,0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,13,Acciones del Consejo Federal de Educacion,0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,16,"Coordinacion de Acciones de Apoyo a la Gestion, Monitoreo y Evaluacion Institucional - PRINI II (BID 5585/OC-AR)",0,Actividades Centrales,2024-07-01 00:00:00
2023,330,1,Actividades Centrales,0,Actividades Centrales,15,Restauracion Integral y puesta en valor de la fachada exterior y realizacion de obras complementarias en el Palacio Sarmiento y,0,Restauracion Integral y puesta en valor de la fachada exterior y realizacion de obras complementarias en el Palacio Sarmiento y,51,Restauracion Integral y puesta en valor de la fachada exterior y realizacion de obras complementarias en el Palacio Sarmiento y,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,1,"Conduccion, Gestion y Apoyo a las Politicas de Educacion Superior",0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,11,Acciones Universitarias para el Desarrollo Nacional y Regional (Fondo Universitario para el Desarrollo Regional  - FUNDAR),0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,12,Asistencia Financiera para el Pago de Salario Docente y Autoridades Superiores,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,13,Asistencia Financiera para el Pago de Salario del Personal no Docente,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,14,Asistencia Financiera para el Funcionamiento Universitarios,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,15,Asistencia Financiera a Hospitales Universitarios,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,16,Fortalecimiento de la Ciencia y la Tecnica en Universidades,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,17,Desarrollo de Proyectos Especiales,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,23,Desarrollo de Institutos Tecnologicos de Formacion Profesional,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,24,Promocion de Carreras Estrategicas,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,26,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,0,Desarrollo de la Educacion Superior,25,Fortalecimiento de la Actividad Extension Universitaria,0,Desarrollo de la Educacion Superior,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,1,Direccion y Coordinacion,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,5,Acciones Especiales,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,11,Gestion Educativa en el Nivel Secundario,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,15,Gestion Educativa en el Nivel Primario,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,23,Programas de Terminalidad Educativa de Jovenes y Adultos,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,33,Fortalecimiento del Servicio de la Biblioteca Nacional de Maestros,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,35,Apoyo y Acompañamiento Socioeducativo a Niveles y Modalidades de la Educacion,0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,44,Fortalecimiento de la Educacion Sexual Integral (PPG),0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,29,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,0,Gestion Educativa y Politicas Socioeducativas,45,Fortalecimiento de la Reinsercion Escolar y Construccion de Trayectorias Educativas: Asistire (BIRF Nº 8999-AR),0,Gestion Educativa y Politicas Socioeducativas,2024-07-01 00:00:00
2023,330,30,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,1,Conduccion y Administracion,0,Cooperacion e Integracion Educativa Internacional,2024-07-01 00:00:00
2023,330,30,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,2,Acciones del Colegio Mayor Argentino 'Nuestra Señora de Lujan' Madrid - España,0,Cooperacion e Integracion Educativa Internacional,2024-07-01 00:00:00
2023,330,30,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,0,Cooperacion e Integracion Educativa Internacional,4,Cooperacion Educativa,0,Cooperacion e Integracion Educativa Internacional,2024-07-01 00:00:00
2023,330,32,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,1,Direccion y Coordinacion,0,Informacion y Evaluacion de la Calidad Educativa,2024-07-01 00:00:00
2023,330,32,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,3,Evaluacion Educativa,0,Informacion y Evaluacion de la Calidad Educativa,2024-07-01 00:00:00
2023,330,32,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,7,Acciones Complementarias para el Fortalecimiento de la Evaluacion Educativa (BIRF N° 8999-AR),0,Informacion y Evaluacion de la Calidad Educativa,2024-07-01 00:00:00
2023,330,32,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,17,Acciones de Planeamiento Educativo,0,Informacion y Evaluacion de la Calidad Educativa,2024-07-01 00:00:00
2023,330,32,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,0,Informacion y Evaluacion de la Calidad Educativa,32,Sistema de gestion e informacion escolar (CAF 11545 'Vuelta al Aula'),0,Informacion y Evaluacion de la Calidad Educativa,2024-07-01 00:00:00
2023,330,37,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,1,Direccion y Coordinacion,0,Infraestructura y Equipamiento,2024-07-01 00:00:00
2023,330,37,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,2,Fortalecimiento del Equipamiento Educativo,0,Infraestructura y Equipamiento,2024-07-01 00:00:00
2023,330,37,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,3,Asistencia Financiera para Nuevas Obras,0,Infraestructura y Equipamiento,2024-07-01 00:00:00
2023,330,37,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,19,Asistencia Financiera para Ampliacion y Refaccion Edilicia,0,Infraestructura y Equipamiento,2024-07-01 00:00:00
2023,330,37,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,0,Infraestructura y Equipamiento,43,Construccion y Equipamiento Escolar - (CAF 11545),0,Infraestructura y Equipamiento,2024-07-01 00:00:00
2023,330,39,Innovacion y Desarrollo de la Formacion Tecnologica,0,Innovacion y Desarrollo de la Formacion Tecnologica,0,Innovacion y Desarrollo de la Formacion Tecnologica,1,Direccion y Coordinacion,0,Innovacion y Desarrollo de la Formacion Tecnologica,2024-07-01 00:00:00
